DATE,COMNAM,TICKER,PERMNO
1972-12-14,SOUTHWEST BANCSHARES INC,SWBC,59117
1976-07-28,SOUTHWEST BANCSHARES INC,SWB,59117
1982-09-09,OHIO BANCORP,OHBC,59118
1976-07-21,SUNDANCE OIL CO,SDN,59125
1972-12-14,OHIO CASUALTY CORP,OCAS,59126
1976-07-30,OHIO CITIZENS TRUST CO TOLEDO,OCEY,59134
1980-08-01,OHIO CITIZENS BANCORP INC,OCEY,59134
1972-12-14,VISUAL GRAPHICS CORP,VISL,59141
1976-08-02,VISUAL GRAPHICS CORP,VGC,59141
1989-04-19,V G C CORP,VGC,59141
1972-12-14,OHIO FERRO ALLOYS CORP,OFER,59142
1972-12-14,WINTER JACK INC,,59168
1976-07-09,WINTER JACK INC,JWI,59168
1987-07-02,WINJAK INC,WJI,59168
1978-09-21,OIL BASE INC,OBOI,59169
1972-12-14,AMERICAN EXPRESS CO,AEXP,59176
1977-05-18,AMERICAN EXPRESS CO,AXP,59176
1979-03-15,OIL CITY PETROLEUM INC,OLCP,59177
1972-12-14,ANHEUSER BUSCH INC,ABUD,59184
1979-10-01,ANHEUSER BUSCH COS INC,ABUD,59184
1980-04-18,ANHEUSER BUSCH COS INC,BUD,59184
1978-05-08,OIL DRI CORP AMER,OILC,59185
1993-12-20,OIL DRI CORP OF AMERICA,ODC,59185
1972-12-14,CHUBB CORP,CHUB,59192
1984-02-29,CHUBB CORP,CB,59192
1979-05-21,OIL INTERNATIONAL LTD,OILN,59193
1972-12-14,CHURCHS FRIED CHICKEN INC,CHUR,59205
1976-11-30,CHURCHS FRIED CHICKEN INC,CHU,59205
1980-09-15,OIL SECURITIES INC,OILS,59206
1972-12-14,CLEVEPAK CORP,CLEV,59213
1976-12-06,CLEVEPAK CORP,CLV,59213
1985-05-03,CLEVEPAK CORP DE,CLV,59213
1982-02-17,OIL PRODUCERS EQUIP CORP,OPEC,59214
1972-12-14,CONNECTICUT GENERAL INS CORP,CGEN,59221
1979-05-16,CONNECTICUT GENERAL INS CORP,CGN,59221
1981-07-02,CONNECTICUT GENERAL CORP,CGN,59221
1972-12-14,OILGEAR CO,OLGR,59222
1975-06-12,COORS ADOLPH CO,ACCOB,59248
1999-03-11,COORS ADOLPH CO,RKY,59248
2005-02-09,MOLSON COORS BREWING CO,TAP,59248
2020-01-02,MOLSON COORS BEVERAGE CO,TAP,59248
1979-06-29,OILTECH INC,OILT,59249
1983-08-26,OILTECH INC,,59249
1984-04-02,OILTECH INC,OILT,59249
1972-12-14,CROWN CRAFTS INC,,59256
1976-11-05,CROWN CRAFTS INC,CRW,59256
2001-04-10,CROWN CRAFTS INC,,59256
2007-03-19,CROWN CRAFTS INC,CRWS,59256
1973-09-14,CURTICE BURNS INC,,59264
1976-11-30,CURTICE BURNS INC,CBI,59264
1986-12-04,CURTICE BURNS FOODS INC,CBI,59264
1980-09-03,OKLAHOMA ENERGIES CORP,OKLE,59265
1972-12-14,FIRST CITY BANCORPORATION TX,FCBH,59272
1976-12-01,FIRST CITY BANCORPORATION TX,FBT,59272
1980-08-04,OKLAHOMA GASOHOL INC,OGAS,59273
1972-12-14,FOODWAYS NATIONAL INC,FWAY,59280
1976-12-15,FOODWAYS NATIONAL INC,FYN,59280
1976-08-16,OKLAHOMA OIL CO NV,OKLA,59281
1972-12-14,HANNAFORD BROTHERS CO,HORD,59301
1976-10-27,HANNAFORD BROTHERS CO,HRD,59301
1983-02-17,OLD DOMINION RES INC,OLDD,59302
1972-12-14,INTEL CORP,INTC,59328
1972-12-14,OLD EQUITY FINL CORP,,59329
1972-12-14,JOHNSON E F CO,JHNS,59336
1976-11-03,JOHNSON E F CO,JEF,59336
1983-08-16,OLD FASHION FOODS INC,OFFI,59337
1977-08-02,OLD KENT FINANCIAL CORP,OKEN,59345
1998-12-02,OLD KENT FINANCIAL CORP,OK,59345
1972-12-14,LOCTITE CORP,LCTE,59352
1976-10-26,LOCTITE CORP,LOC,59352
1972-12-14,OLD LINE LIFE INS CO AMER,,59353
1972-12-14,LOGICON INC,LOGI,59360
1976-11-16,LOGICON INC,LGN,59360
1972-12-14,MELLON NATIONAL CORP,MNBT,59379
1981-07-10,MELLON NATIONAL CORP,MEL,59379
1984-10-01,MELLON BANK CORP,MEL,59379
1999-10-20,MELLON FINANCIAL CORP,MEL,59379
1972-12-14,WASHINGTON BANCSHARES INC,WBAN,59380
1976-06-21,OLD NATIONAL BANCORPORATION,OLNB,59380
1972-12-14,METEX CORP,METX,59387
1976-10-06,METEX CORP,MTX,59387
1972-12-14,MINNEAPOLIS GAS CO,,59395
1974-05-10,MINNESOTA GAS CO,,59395
1976-10-27,MINNESOTA GAS CO,MNG,59395
1982-07-29,DIVERSIFIED ENERGIES INC DE,DEI,59395
1972-12-14,OLD REPUBLIC INTERNATIONAL CORP,OLDR,59396
1990-09-19,OLD REPUBLIC INTERNATIONAL CORP,ORI,59396
1972-12-14,N C N B CORP,NCNB,59408
1979-06-05,N C N B CORP,NCB,59408
1992-01-02,NATIONSBANK CORP,NB,59408
1998-10-01,BANKAMERICA CORP NEW,BAC,59408
1999-04-29,BANK OF AMERICA CORP,BAC,59408
1974-12-02,OLD STONE CORP,OSTN,59409
1972-12-14,PABST BREWING CO,PABT,59416
1972-12-14,OLGA CO,OLGA,59425
1972-12-14,ROADWAY EXPRESS INC,ROAD,59432
1982-07-30,ROADWAY SERVICES INC,ROAD,59432
1995-11-29,ROADWAY SERVICES INC,CBB,59432
1996-01-02,CALIBER SYSTEM INC,CBB,59432
1972-12-14,OLIPHANT JAMES H & CO INC,,59433
1972-12-14,SAFECO CORP,SAFC,59440
2006-11-30,SAFECO CORP,SAF,59440
1978-09-11,OLIX INDUSTRIES INC,OLIX,59441
1972-12-14,ST PAUL COS INC,STPL,59459
1991-11-08,ST PAUL COS INC,SPK,59459
1992-05-05,ST PAUL COS INC,SPC,59459
2004-04-02,ST PAUL TRAVELERS COS INC,STA,59459
2007-02-27,TRAVELERS COMPANIES INC,TRV,59459
1972-12-14,OLSON FARMS INC,OLSF,59460
1985-09-05,OLSON INDUSTRIES INC,OLSN,59460
1972-12-14,WESTMORELAND COAL CO,WMOR,59467
1992-06-17,WESTMORELAND COAL CO,WCX,59467
1997-01-07,WESTMORELAND COAL CO,,59467
1999-04-16,WESTMORELAND COAL CO,WLB,59467
1972-12-14,OLYMPIA BREWING CO,OLYB,59468
1969-03-17,WINN DIXIE STORES INC,WIN,59475
1979-11-05,OLYMPIC GAS & OIL INC,OGOX,59476
1972-12-14,YELLOW FREIGHT SYSTEMS INC,YELL,59483
1983-06-01,YELLOW FREIGHT SYSTEM INC DE,YELL,59483
1993-04-26,YELLOW CORP,YELL,59483
2003-12-12,YELLOW ROADWAY CORP,YELL,59483
2006-01-04,Y R C WORLDWIDE INC,YRCW,59483
2021-02-08,YELLOW CORP NEW,YELL,59483
1980-10-01,OLYMPIC SOLAR CORP,OLYM,59484
1985-06-27,OLYMCO INC,OLYM,59484
1972-12-14,APPLIED DIGITAL DATA SYS INC,ADDS,59491
1977-02-15,APPLIED DIGITAL DATA SYS INC,ADS,59491
1972-12-14,OMEGA & ALPHA INC,,59505
1973-01-03,OMEGA ALPHA INC,,59505
1973-01-02,OMNI RX HEALTH SYS,OMRX,59513
1972-12-14,CRUM & FORSTER,CRMF,59520
1977-01-20,CRUM & FORSTER,CMF,59520
1974-02-25,OMNI RESEARCH INC,OMRS,59521
1972-12-14,EXECUTIVE INDUSTRIES INC,EXCT,59539
1977-02-16,EXECUTIVE INDUSTRIES INC,EII,59539
1972-12-14,OMNI SPECTRA INC,OSPC,59540
1972-12-14,GENOVESE DRUG STORES INC,GDRG,59547
1977-01-12,GENOVESE DRUG STORES INC,GDX,59547
1981-10-22,OMNIDENTIX SYSTEMS CORP,ODXT,59548
1976-07-19,OMNIMEDICAL SERVICES INC,OMNI,59556
1978-06-09,OMNIMEDICAL INC,OMNI,59556
1972-12-14,METPATH INC,MPTH,59563
1977-02-01,METPATH INC,LAB,59563
1981-04-03,OMNITRONICS RESEARCH CORP,ORCS,59564
1972-12-14,DEL MONTE PPTYS CO,DELM,59571
1977-02-03,PEBBLE BEACH CORP,PBC,59571
1972-12-14,ON GUARD CORP AMER,,59572
1972-12-14,SYCOR INC,SYCR,59598
1977-01-17,SYCOR INC,SYC,59598
1981-08-18,ON LINE MEDIA INC,OLMI,59599
1972-12-14,TWIN DISC INC,TWIN,59600
1977-03-08,TWIN DISC INC,TDI,59600
2004-10-21,TWIN DISC INC,TWIN,59600
1982-09-29,ON LINE SOFTWARE INTL INC,OSII,59601
1987-04-06,ON LINE SOFTWARE INTL INC,OSI,59601
1972-12-14,UNIVERSAL FOODS CORP,UNFD,59619
1977-02-10,UNIVERSAL FOODS CORP,UFC,59619
2000-11-06,SENSIENT TECHNOLOGIES CORP,SXT,59619
1984-06-05,ONE BANCORP,TONE,59620
1972-12-14,VIRCO MFG CORP,VIRO,59627
1977-03-08,VIRCO MFG CORP,VIR,59627
2007-06-20,VIRCO MFG CORP,VIRC,59627
1972-12-14,ALLERGAN PHARMACEUTICALS INC CA,APHM,59635
1977-05-13,ALLERGAN PHARMACEUTICALS INC DE,,59635
1977-05-17,ALLERGAN PHARMACEUTICALS INC DE,AGN,59635
1983-06-29,1 POTATO 2 INC,SPUD,59636
1972-12-14,AMERICAN HERITAGE LIFE INVT,AHER,59643
1977-05-25,AMERICAN HERITAGE LIFE INVT,AHL,59643
1973-02-14,ONEAL JONES & FELDMAN INC,OJFC,59644
1972-12-14,BENEFICIAL STANDARD CORP,BSTDA,59651
1977-04-25,BENEFICIAL STANDARD CORP,BSC,59651
1977-01-25,OMEGA OPTICAL INC,OMEG,59652
1972-12-14,BENEFICIAL STANDARD CORP,BSTDB,59678
1977-04-26,BENEFICIAL STANDARD CORP,BSC,59678
1972-12-14,PRECISION INSTRUMENT,,59679
1972-12-14,CHICAGO BRIDGE & IRON CO,CIRN,59686
1977-06-29,CHICAGO BRIDGE & IRON CO,CBH,59686
1979-08-23,C B I INDUSTRIES INC,CBH,59686
1995-03-03,C B I INDUSTRIES INC,CBI,59686
1972-12-14,CURTIS NOLL CORP,CURT,59694
1977-06-06,CURTIS NOLL CORP,CNX,59694
1981-04-21,DORADO MICRO SYS,DORM,59695
1982-03-12,ONYX IMI INC,ONIX,59695
1972-12-14,DATAPOINT CORP,DAPT,59707
1977-04-04,DATAPOINT CORP,DPT,59707
1972-12-14,OPCOA INC,,59708
1972-12-14,DELHI INTERNATIONAL OIL CORP,DLHI,59715
1977-05-11,DELHI INTERNATIONAL OIL CORP,DLH,59715
1976-07-08,DOCUMATION INC,DOCU,59723
1977-06-01,DOCUMATION INC,DCM,59723
1972-12-14,OPIC CORP,OPIC,59724
1972-12-14,HESS S INC,HESS,59731
1977-06-03,HESS S INC,HSS,59731
1972-12-14,KAISER STEEL CORP,KASR,59758
1977-04-26,KAISER STEEL CORP,KSC,59758
1977-06-14,LANIER BUSINESS PRODS INC,LBP,59766
1972-12-14,OPTICAL COATING LAB INC,OCLI,59767
1973-09-07,LYDALL INC,LYDL,59774
1977-06-15,LYDALL INC,LDL,59774
1972-12-14,OPTICAL RADIATION CORP,ORCO,59775
1972-12-14,MERCURY SAVINGS & LOAN ASSN,MERS,59782
1977-06-20,MERCURY SAVINGS & LOAN ASSN,MSL,59782
1981-08-24,MERCURY SAVINGS FED S & L ASSN,MSL,59782
1983-08-01,MERCURY SAVINGS & LOAN ASSN,MSL,59782
1972-12-14,OPTICAL SCANNING CORP,,59783
1972-12-14,T E C INC,TECC,59790
1977-05-13,T E C INC,TCK,59790
1989-04-28,JONES PLUMBING SYSTEMS INC,JPS,59790
1973-01-04,OPTICAL SYSTEMS CORP,,59791
1977-01-07,TETRA TECH INC,TTIN,59803
1977-05-03,TETRA TECH INC,TT,59803
1972-12-14,OPTICO INC,,59804
1972-12-14,TYMSHARE INC,TSHR,59811
1977-06-24,TYMSHARE INC,TYM,59811
1972-12-14,OPTICS TECHNOLOGY INC,,59812
1972-12-14,WASHINGTON HOMES INC,WHMS,59838
1977-05-16,WASHINGTON HOMES INC,WHI,59838
1983-06-06,OPTO MECHANIK INC,OPTO,59839
1972-12-14,AUDIOTRONICS CORP,,59846
1977-08-19,AUDIOTRONICS CORP,ADO,59846
1980-07-16,OPTIMUM HOLDING CORP,OPTI,59847
1972-12-14,CHILTON CORP,CHLT,59854
1977-08-17,CHILTON CORP,CHN,59854
1972-12-14,ORATRONICS INC,,59855
1976-07-13,DATA TERM SYS INC,DTSY,59862
1977-08-31,DATA TERM SYS INC,DTS,59862
1972-12-14,ORBANCO INC,ORBN,59863
1980-05-09,ORBANCO FINANCIAL SVCS CORP,ORBN,59863
1972-12-14,GELCO CORP,GELC,59870
1974-10-22,GELCO FELD CORP,GELF,59870
1975-12-04,GELCO CORP,GLCO,59870
1977-08-31,GELCO CORP,GEL,59870
1972-12-14,ORBIT INSTRUMENT CORP,ORBT,59871
1991-07-16,ORBIT INTERNATIONAL CORP,ORBT,59871
1972-12-14,JETERO CORP,JTRO,59889
1977-07-20,JETERO CORP,JTR,59889
1972-12-14,OREGON FREEZE DRY FOODS INC,OREG,59890
1972-12-14,KUHLMAN CORP,KUHL,59897
1977-09-12,KUHLMAN CORP,KUH,59897
1972-12-14,OREGON METALLURGICAL CORP,OREM,59898
1972-12-14,MACKS STORES INC,MCKS,59918
1977-08-23,MACKS STORES INC,MKS,59918
1972-12-14,OREGON PORTLAND CEM CO,OPRT,59919
1972-12-14,MANOR CARE INC,MANR,59926
1977-07-11,MANOR CARE INC,MNR,59926
1977-07-21,OREGON TRAIL SVGS & LN ASSN,ORTR,59927
1972-12-14,CAPITAL ALLIANCE CORP,CPAL,59934
1976-02-09,MARINERS FINANCIAL CORP,MFIN,59934
1977-07-25,MARINERS FINANCIAL CORP,MFC,59934
1984-06-04,ORFA CORP AMERICA,ORFA,59935
1972-12-14,MEASUREX CORP,MSRX,59942
1977-07-19,MEASUREX CORP,MX,59942
1984-02-07,ORIGINAL COMPUTER CAMP,OCCI,59943
1984-10-11,EXPERTELLIGENCE INC,OCCI,59943
1984-10-23,EXPERTELLIGENCE INC,EXPR,59943
1986-02-27,EXPERTELLIGENCE INC,,59943
2000-06-29,EXPERTELLIGENCE INC,EXGP,59943
1975-08-01,MERCANTILE NATIONAL CORP,MTEX,59950
1976-04-12,MERCANTILE TEXAS CORP,MTEX,59950
1977-09-14,MERCANTILE TEXAS CORP,MTD,59950
1984-10-10,M CORP,MBK,59950
1986-05-27,M CORP,M,59950
1972-12-14,NORTHERN CALIFORNIA S & L ASSN,NCSL,59969
1977-07-28,NORTHERN CALIFORNIA S & L ASSN,NCX,59969
1982-05-17,NORTHERN CALIFORNIA A FED S & L,NCX,59969
1983-04-04,ORION BROADCAST GROUP INC,OBGI,59970
1985-12-02,ORION BROADCAST GROUP INC,,59970
1987-07-13,ORION BROADCAST GROUP INC,OBGI,59970
1989-01-11,ORION FINANCIAL LTD,OBGI,59970
1989-06-05,ORION FINANCIAL LTD,,59970
1990-03-16,ORION FINANCIAL LTD,OBGI,59970
1990-03-21,ORION FINANCIAL LTD,ORFN,59970
1972-12-14,SANDGATE CORP,SAND,59977
1977-07-22,SANDGATE CORP,SND,59977
1972-12-14,ORION INDUSTRIES INC,OILI,59978
1973-03-22,SHAKLEE CORP,SHKL,59985
1977-08-02,SHAKLEE CORP,SHC,59985
1977-07-27,THOMSON INDUSTRIES LTD,TIL,59993
1975-03-06,ORION RESEARCH INC,ORIR,59994
1972-12-14,TRIANGLE CORP,TRIG,60003
1977-07-21,TRIANGLE CORP,TRG,60003
1995-03-28,AUDITS & SURVEYS WORLDWIDE INC,ASW,60003
1972-12-14,ORMONT DRUG & CHEM INC,ORMT,60004
1977-07-27,WORK WEAR INC,WKC,60011
1978-01-27,WORK WEAR INC,WKW,60011
1981-08-04,ORTHOMOLECULAR NUTRITION INST,OMNU,60012
1972-12-14,ACME UNITED CORP,,60038
1977-10-03,ACME UNITED CORP,ACU,60038
1981-06-30,ORYX COMMUNICATIONS INC,ORYX,60039
1976-08-12,AMDAHL CORP,AMDH,60046
1977-12-05,AMDAHL CORP,AMH,60046
1983-04-13,OSAGE ENERGY INC,OOIL,60047
1983-09-28,OSAGE ENERGY INC,,60047
1983-11-07,OSAGE ENERGY INC,OOIL,60047
1972-12-20,BURNS R L CORP,BURN,60054
1977-12-13,BURNS R L CORP,RLB,60054
1981-12-16,PYRO ENERGY CORP,BTU,60054
1972-12-14,OSHMANS SPORTING GOODS INC,OSHM,60055
1995-06-21,OSHMANS SPORTING GOODS INC,OSH,60055
1977-10-13,CARSON PIRIE SCOTT & CO DE,CRN,60062
1976-08-06,OSMONICS INC,OSMO,60063
1994-01-11,OSMONICS INC,OSM,60063
1972-12-14,FOTOMAT CORP,,60070
1977-10-04,FOTOMAT CORP,FOT,60070
1978-10-13,OSROW PRODUCTS CORP,OSRO,60071
1977-06-21,GEOSOURCE INC,GESO,60089
1977-11-17,GEOSOURCE INC,GSE,60089
1984-03-02,OTISVILLE BIOTECH INC,OBTI,60090
1986-12-09,OTISVILLE BIOPHARM INC,OBTI,60090
1986-12-15,OTISVILLE BIOPHARM INC,OBPI,60090
1989-02-27,ALLIANCE PHARMACEUTICAL CORP,ALLP,60090
1972-12-14,MEDTRONIC INC,MDTR,60097
1977-11-21,MEDTRONIC INC,MDT,60097
2015-01-27,MEDTRONIC PLC,MDT,60097
1972-12-14,OTTER TAIL POWER CO,OTTR,60098
2001-04-10,OTTER TAIL CORP,OTTR,60098
1972-12-14,MODERN MERCHANDISING INC,MMCH,60118
1977-11-11,MODERN MERCHANDISING INC,MOM,60118
1983-12-05,OUACHITA NATIONAL BANCSHARES INC,ONBC,60119
1972-12-14,NORIN CORP,NRIN,60126
1977-11-21,NORIN CORP,NOR,60126
1981-07-28,OUTBACK OIL & MINERAL EXPL CORP,OUTB,60127
1977-12-09,SEAFIRST CORP,SFC,60134
1983-05-05,OVERLAND EXPRESS INC,OVER,60135
1974-03-13,TELESCIENCES INC,,60142
1977-11-22,TELESCIENCES INC,TSC,60142
1988-01-19,MARLTON TECHNOLOGIES,MTY,60142
1972-12-14,OVERMYER CORP,OMCO,60143
1972-12-27,WESTERN HARNESS RACING,WHRN,60150
1974-10-01,WINCORP,WNCO,60150
1977-10-04,WINCORP INDUSTRIES INC,WRP,60150
1981-12-01,WINCORP REALTY INVESTMENTS,WRP,60150
1972-12-14,CONNECTICUT NATURAL GAS CORP,CNGS,60169
1978-03-01,CONNECTICUT NATURAL GAS CORP,CTG,60169
1997-04-01,C T G RESOURCES INC,CTG,60169
1972-12-14,OVERSEAS NATIONAL AIRWAYS,OVER,60170
1972-12-14,MAJOR ELECTRONICS CORP,MAJE,60177
1974-05-29,MAJOR ELECTRONICS CORP,,60177
1975-12-01,MAJOR ELECTRONICS CORP,MAJE,60177
1977-05-03,EMERSON RADIO CORP,EMER,60177
1978-03-03,EMERSON RADIO CORP,EME,60177
1981-07-30,OVERTHRUST RESOURCES LTD,OVRT,60178
1978-04-19,HUNT INTERNATIONAL RES CORP,HI,60185
1972-12-14,OWENS MINOR & BODEKER INC,OBOD,60186
1981-07-30,OWENS & MINOR INC,OBOD,60186
1988-01-29,OWENS & MINOR INC,OMI,60186
1994-05-11,OWENS & MINOR INC NEW,OMI,60186
1972-12-14,JENSEN INDUSTRIES,JENS,60193
1973-12-21,JENSEN CURTIS,JENS,60193
1976-10-27,JENSEN INDUSTRIES INC DE,JENS,60193
1978-03-06,JENSEN INDUSTRIES INC DE,JI,60193
1982-06-28,OVERTHRUST OIL RTY CORP,OVOR,60194
1972-12-14,SNAP ON TOOLS CORP,SNAP,60206
1978-02-27,SNAP ON TOOLS CORP,SNA,60206
1994-05-09,SNAP ON INC,SNA,60206
1979-06-20,OXFORD EXPLORATION CO,OXEX,60207
1976-12-22,SOUTHWEST FLORIDA BANKS INC,SOFB,60214
1978-01-11,SOUTHWEST FLORIDA BANKS INC,SFB,60214
1972-12-14,OXFORD LABS,OXFD,60215
1978-03-10,STANWOOD CORP,SNW,60222
1972-12-14,OXFORD PENDAFLEX CORP,OXPN,60223
1972-12-14,ARROW AUTOMOTIVE INDS INC,ARRO,60230
1978-04-10,ARROW AUTOMOTIVE INDS INC,AI,60230
1975-08-11,OXOCO,OXCO,60231
1983-06-16,OXOCO INC,OXCO,60231
1988-09-16,IRONSTONE GROUP INC,IRON,60231
1977-01-11,BISCAYNE FEDERAL SVGS & LN ASSN,BISC,60249
1978-06-26,BISCAYNE FEDERAL SVGS & LN ASSN,BIS,60249
1972-12-14,BRISTOL BRASS CORP,BRIS,60257
1978-04-07,BRISTOL BRASS CORP,BRB,60257
1980-09-23,OXYGEN ENRICHMENT LTD,OECO,60258
1973-01-19,CHEMPLAST INC,CPLS,60265
1978-04-06,CHEMPLAST INC,CMP,60265
1972-12-14,OZITE CORP,OZIT,60266
1972-12-14,DECORATOR INDUSTRIES INC,DCOR,60273
1978-06-27,DECORATOR INDUSTRIES INC,DII,60273
1972-12-14,SONICS INTERNATIONAL INC,SONC,60274
1972-12-14,HEATH TECNA CORP,HETH,60281
1975-03-12,HEATH TECNA CORP,HTNA,60281
1978-06-12,HEATH TECNA CORP,HTC,60281
1980-07-02,CRITON CORP,CN,60281
1972-12-14,LONG ISLAND TRUST G C,LITC,60302
1973-04-10,L I T C O CORP NY,LTCO,60302
1978-04-17,L I T C O CORP NY,LBC,60302
1979-05-04,L I T C O BANCORPORATION NY INC,LBC,60302
1983-12-21,P M INDUSTRIES INC,PMIZ,60303
1972-12-14,PACIFIC SCIENTIFIC CO,PSCI,60310
1978-05-11,PACIFIC SCIENTIFIC CO,PSX,60310
1972-12-14,PATENT MANAGEMENT INC,PMTG,60311
1982-01-19,P M I HOLDINGS CORP,PMIH,60311
1978-06-21,PENGO INDUSTRIES INC,PGO,60329
1972-12-14,P A & S SMALL CO,PASS,60330
1974-03-05,PRIME COMPUTER INC,PRME,60337
1978-06-29,PRIME COMPUTER INC,PRM,60337
1972-12-14,PROGRAMMED & REMOTE SYS CORP,PRRE,60338
1977-10-21,PAR SYSTEMS CORP,PARS,60338
1972-12-14,SILVERCREST INDUSTRIES INC,SILC,60345
1978-05-19,SILVERCREST INDUSTRIES INC,SLV,60345
1986-11-17,SILVERCREST CORP,SLV,60345
1976-12-16,P C A INTERNATIONAL INC,PCAI,60346
1972-12-14,TAB PRODUCTS CO,,60353
1978-04-24,TAB PRODUCTS CO,TBP,60353
1984-06-18,P C QUOTE INC,PCQT,60354
1992-04-23,P C QUOTE INC,PQT,60354
1999-07-30,HYPERFEED TECHNOLOGIES INC,PQT,60354
1999-09-23,HYPERFEED TECHNOLOGIES INC,HYPR,60354
2003-08-13,HYPERFEED TECHNOLOGIES INC,HYPC,60354
2003-09-05,HYPERFEED TECHNOLOGIES INC,HYPR,60354
1973-07-05,TANNETICS INC,TNNC,60361
1978-04-06,TANNETICS INC,TNT,60361
1972-12-14,TEXAS INTERNATIONAL AIRLS INC,TAIR,60388
1978-04-06,TEXAS INTERNATIONAL AIRLS INC,TEX,60388
1980-06-11,TEXAS AIR CORP,TEX,60388
1990-06-11,CONTINENTAL AIRLINES HLDGS INC,CTA,60388
1983-08-03,P C TELEMART INC,PCTM,60389
1978-05-10,WESTBURNE INTERNATIONAL INDS LTD,WBI,60396
1973-07-03,P E C INDUSTRIES INC,PECD,60397
1978-08-22,AMERICAN MEDICAL BUILDINGS INC,A,60409
1983-08-08,P E I INC,PEIN,60410
1972-12-14,ALL TECH INDS INC,ATEC,60417
1973-02-09,ALL TECH INDS INC,,60417
1976-03-16,ALL TECH INDS INC,ATEC,60417
1976-04-21,CLABIR CORP,CLGC,60417
1978-08-23,CLABIR CORP,CLG,60417
1979-06-12,P E T X PETROLEUM CORP,PETX,60418
1972-12-14,CONNER HOMES CORP,CONR,60425
1978-08-31,CONNER HOMES CORP,CNR,60425
1985-04-01,CONNER CORP,CNR,60425
1984-01-19,P K S COMMUNICATIONS INC,PKSC,60426
1976-06-09,FOUR PHASE SYS INC,FPHS,60433
1978-09-15,FOUR PHASE SYS INC,FPS,60433
1978-08-15,GOLDEN NUGGET INC,GNG,60441
1991-06-03,MIRAGE RESORTS INC,MIR,60441
1972-12-14,PROVIDENT NATIONAL CORP,PROV,60442
1983-01-19,P N C FINANCIAL CORP,PROV,60442
1983-01-21,P N C FINANCIAL CORP,PNCF,60442
1987-10-21,P N C FINANCIAL CORP,PNC,60442
1993-02-09,P N C BANK CORP,PNC,60442
2000-03-15,P N C FINANCIAL SERVICES GRP INC,PNC,60442
1972-12-14,GRAHAM MANUFACTURING INC,GRAH,60468
1978-07-07,GRAHAM MANUFACTURING INC,GHM,60468
1983-08-01,GRAHAM CORP,GHM,60468
1972-12-14,P O M CORP,,60469
1978-09-27,HEIN WERNER CORP,HNW,60476
1972-12-14,PACKAGING PRODS & DESIGN CORP,PKGP,60477
1974-10-01,P P D CORP,PPDO,60477
1972-12-14,P V O INTERNATIONAL INC,PVOC,60485
1972-12-14,INTERMARK INC,IMRK,60492
1978-08-25,INTERMARK INC,IMI,60492
1972-12-14,INTERPLASTIC CORP,INPL,60505
1978-07-26,INTERPLASTIC CORP,INT,60505
1972-12-14,PACCAR INC,PCAR,60506
1974-11-21,KENAI DRILLING LTD,KENA,60513
1978-06-28,KENAI CORP,KENA,60513
1978-07-11,KENAI CORP,KEN,60513
1972-12-14,PACEMASTER INC,PCMS,60514
1972-12-14,KEYSTONE INTERNATIONAL INC,KINT,60521
1978-08-01,KEYSTONE INTERNATIONAL INC,KII,60521
1972-12-14,PACESETTER BUILDING SYSTEMS INC,PBLD,60522
1978-09-26,PACESETTER CORP NE,PSTR,60522
1972-12-14,MET PRO WATER TREATMENT,MPRO,60548
1974-06-03,MET PRO CORP,MPRO,60548
1978-07-25,MET PRO CORP,MPR,60548
1972-12-14,PACIFIC & SOUTHERN BROADCASTING,PSOU,60549
1978-08-21,NATIONAL SECURITIES & RESH CORP,NSR,60556
1972-12-14,PACESETTER INDUSTRIES INC,PASE,60557
1972-12-14,PIEDMONT AVIATION INC,PIED,60564
1978-09-25,PIEDMONT AVIATION INC,PIE,60564
1977-06-14,PACESETTER FINANCIAL CORP,PACE,60565
1976-09-15,ROLM CORP,ROLM,60572
1978-07-12,ROLM CORP,RM,60572
1972-12-14,PIONEER NURSING CTRS,PNRS,60573
1974-04-30,PACER PHENIX CORP,PNRS,60573
1972-12-14,TORO CO,TORO,60580
1978-09-06,TORO CO,TTC,60580
1978-10-26,PACER TECHNOLOGY & RES INC,PTRI,60581
1984-11-14,PACER TECHNOLOGY & RES INC,PTCH,60581
1984-11-15,PACER TECHNOLOGY,PTCH,60581
2000-11-27,PACER TECHNOLOGY NEW,PTCH,60581
2000-12-22,PACER TECHNOLOGY,PTCH,60581
1972-12-14,CENTURY TELEPHONE ENTRPRS INC,,60599
1978-10-24,CENTURY TELEPHONE ENTRPRS INC,CTL,60599
1999-05-10,CENTURYTEL INC,CTL,60599
2010-06-01,CENTURYLINK INC,CTL,60599
2020-09-18,CENTURYLINK INC,LUMN,60599
2021-01-22,LUMEN TECHOLOGIES INC,LUMN,60599
1984-03-01,PACIFIC BANCORPORATION,PACB,60600
1984-10-25,PACIFIC BANCORPORATION,,60600
1988-07-01,PACIFIC BANCORPORATION,PABC,60600
1978-12-27,CITIZENS 1ST NATL BK NJ RIDGWD,CFN,60601
1982-10-04,CITIZENS FIRST BANCORP,CFB,60601
1972-12-14,PACIFIC COAST MED ENTERPRISES,PCME,60602
1978-04-12,FEDERAL EXPRESS CORP,FEDX,60628
1978-12-28,FEDERAL EXPRESS CORP,FDX,60628
1998-01-12,F D X CORP,FDX,60628
